Time,NO2 corrected (ppm),NO2 (ppm),Ox (ppm),O3 (ppm),PM2.5 (ug-m3),WS (m/s),WD (deg),PRESS (hPa),ITEMP (degC),TEMP (degC),RH (percent)
2019-05-10 14:00:00,0.008,0.001,0.033,0.035,0.35,2.12,53.0,994.7,30.1,15.85,37.8
2019-05-10 16:00:00,0.008,0.001,0.032,0.035,0.53,1.87,54.3,996.1,30.1,14.03,39.7
2019-05-10 18:00:00,0.007,0.000,0.032,0.036,0.87,1.57,53.6,997.9,30.0,10.67,44.1
2019-05-10 20:00:00,0.012,0.006,0.035,0.033,1.20,0.60,25.8,999.9,30.0,8.20,50.7
2019-05-10 22:00:00,-0.006,-0.012,0.012,0.029,1.62,0.59,1.0,1001.9,30.0,5.24,59.0
2019-05-11 00:00:00,0.001,-0.006,0.024,0.034,1.89,1.00,52.4,1003.5,30.0,4.99,54.2
2019-05-11 02:00:00,0.000,-0.007,0.023,0.033,2.15,1.21,51.9,1003.6,30.0,3.96,55.7
2019-05-11 04:00:00,0.003,-0.004,0.027,0.035,2.19,0.63,36.2,1004.6,30.0,5.06,51.2
2019-05-11 06:00:00,0.005,-0.002,0.027,0.032,1.88,0.82,40.7,1006.7,30.0,5.06,54.1
2019-05-11 08:00:00,0.003,-0.004,0.028,0.035,1.59,1.32,58.0,1007.9,30.0,8.03,45.1
2019-05-11 10:00:00,-0.003,-0.011,0.024,0.040,1.00,1.66,57.8,1008.3,30.1,14.59,29.1
2019-05-11 12:00:00,0.003,-0.006,0.034,0.045,0.59,1.56,47.7,1007.7,30.1,16.74,23.5
2019-05-11 14:00:00,0.006,-0.004,0.038,0.046,1.17,1.37,59.1,1007.3,30.1,14.31,24.1
2019-05-11 16:00:00,0.010,0.001,0.041,0.044,1.39,0.84,45.2,1007.7,30.1,13.16,26.6
2019-05-11 18:00:00,0.022,0.014,0.051,0.041,1.46,0.37,2.5,1008.3,30.1,12.43,29.9
2019-05-11 20:00:00,0.011,0.004,0.033,0.032,1.74,0.65,298.4,1009.1,30.0,9.41,40.7
2019-05-11 22:00:00,0.012,0.007,0.032,0.028,2.11,0.59,285.3,1009.2,30.0,7.77,47.1
2019-05-12 00:00:00,0.003,-0.002,0.019,0.024,3.98,0.42,320.5,1009.2,30.0,6.92,52.9
2019-05-12 02:00:00,0.002,-0.003,0.018,0.023,2.85,0.62,79.9,1008.8,30.0,7.26,54.0
2019-05-12 04:00:00,0.001,-0.004,0.018,0.024,2.67,0.59,89.9,1008.6,30.0,7.97,52.0
2019-05-12 06:00:00,0.034,0.028,0.055,0.031,2.70,0.77,126.4,1009.2,30.0,9.01,57.7
2019-05-12 08:00:00,0.045,0.038,0.069,0.035,2.35,0.91,218.3,1009.6,30.0,9.44,69.1
2019-05-12 10:00:00,0.036,0.030,0.059,0.032,2.06,1.06,221.2,1009.6,30.0,10.22,72.9
2019-05-12 12:00:00,0.038,0.031,0.062,0.034,2.35,0.97,164.4,1008.6,30.1,13.13,67.4
2019-05-12 14:00:00,0.044,0.037,0.070,0.038,1.23,0.98,177.9,1006.5,30.1,19.02,53.9
2019-05-12 16:00:00,0.052,0.044,0.079,0.039,1.13,1.32,215.9,1004.7,30.1,18.55,58.1
2019-05-12 18:00:00,0.037,0.031,0.059,0.032,2.51,0.78,99.3,1004.2,30.1,17.44,67.8
2019-05-12 20:00:00,0.027,0.022,0.048,0.029,1.88,0.78,217.5,1003.8,30.1,18.25,72.8
2019-05-12 22:00:00,0.023,0.016,0.044,0.031,1.23,0.54,147.4,1003.7,30.1,17.77,80.8
2019-05-13 00:00:00,0.025,0.019,0.048,0.032,0.02,0.17,204.4,1002.8,30.1,18.31,80.0
2019-05-13 02:00:00,0.026,0.020,0.048,0.031,-0.05,0.55,139.2,1001.4,30.1,18.18,81.5
2019-05-13 04:00:00,0.031,0.025,0.055,0.033,-0.18,0.20,97.6,1001.3,30.1,18.37,81.3
2019-05-13 06:00:00,0.025,0.019,0.045,0.028,-0.05,0.45,88.9,1001.9,30.1,18.81,79.4
2019-05-13 08:00:00,0.019,0.014,0.037,0.026,-0.19,0.08,230.6,1002.1,30.1,19.84,77.1
2019-05-13 10:00:00,0.026,0.020,0.047,0.030,-0.63,0.94,210.8,1002.1,30.1,22.73,67.7
2019-05-13 12:00:00,0.037,0.031,0.060,0.032,-0.82,1.49,212.4,1000.7,30.1,28.52,51.1
2019-05-13 14:00:00,0.048,0.040,0.074,0.038,0.20,1.74,238.5,999.3,30.1,31.20,38.1
2019-05-13 16:00:00,0.044,0.036,0.072,0.040,0.37,1.34,248.8,998.4,30.1,31.18,32.5
2019-05-13 18:00:00,0.045,0.038,0.069,0.034,0.76,0.85,263.7,998.6,30.1,26.80,40.6
2019-05-13 20:00:00,0.017,0.013,0.031,0.020,2.38,1.05,255.1,999.4,30.1,19.95,58.5
2019-05-13 22:00:00,-0.001,-0.004,0.009,0.014,2.58,0.63,255.8,999.3,30.1,16.09,68.3
2019-05-14 00:00:00,-0.005,-0.007,-0.010,0.008,2.64,0.49,14.5,999.5,30.0,13.62,74.7
2019-05-14 02:00:00,-0.004,-0.007,0.006,0.014,2.53,0.46,12.7,999.1,30.1,14.62,70.4
2019-05-14 04:00:00,-0.007,-0.009,-0.002,0.013,2.32,0.46,335.1,999.5,30.1,13.96,70.9
2019-05-14 06:00:00,-0.004,-0.007,0.008,0.017,1.99,0.66,291.2,999.5,30.1,14.19,66.4
2019-05-14 08:00:00,0.003,-0.004,0.025,0.035,1.40,0.90,32.1,998.8,30.1,19.02,42.1
2019-05-14 10:00:00,0.035,0.027,0.063,0.040,0.78,0.43,211.3,997.5,30.1,26.39,28.7
2019-05-14 12:00:00,0.079,0.071,0.110,0.044,0.80,1.45,177.7,994.8,30.1,31.47,30.0
2019-05-14 14:00:00,0.069,0.060,0.098,0.042,2.46,1.74,127.6,992.8,30.1,27.58,49.6
2019-05-14 16:00:00,0.041,0.034,0.065,0.034,2.86,1.09,175.1,991.3,30.1,23.78,64.5
2019-05-14 18:00:00,0.022,0.017,0.041,0.027,2.97,1.06,205.0,990.0,30.1,22.00,73.4
2019-05-14 20:00:00,0.011,0.007,0.027,0.022,2.66,0.89,144.1,988.3,30.1,21.09,77.5
2019-05-14 22:00:00,0.010,0.005,0.024,0.021,1.80,0.94,215.2,985.5,30.1,20.74,78.7
2019-05-15 00:00:00,0.013,0.008,0.028,0.022,2.01,1.35,218.6,981.7,30.1,21.19,78.2
2019-05-15 02:00:00,0.011,0.007,0.026,0.022,2.49,0.64,157.9,978.8,30.1,22.25,75.0
2019-05-15 04:00:00,0.040,0.033,0.062,0.031,2.44,1.33,86.8,978.6,30.1,20.44,76.1
2019-05-15 06:00:00,0.066,0.058,0.094,0.040,2.36,0.17,250.2,978.4,30.1,17.33,79.2
2019-05-15 08:00:00,0.066,0.058,0.095,0.041,1.99,0.96,224.0,976.7,30.1,20.04,71.1
2019-05-15 10:00:00,0.065,0.057,0.092,0.039,1.70,1.27,228.8,976.2,30.1,23.33,59.3
2019-05-15 12:00:00,0.043,0.036,0.064,0.031,1.97,0.36,96.0,977.2,30.1,17.94,69.9
2019-05-15 14:00:00,0.023,0.018,0.042,0.027,0.10,1.82,72.4,978.7,30.1,15.99,64.0
2019-05-15 16:00:00,-0.002,-0.007,0.015,0.027,-0.42,1.98,175.9,981.5,30.0,12.85,61.0
2019-05-15 18:00:00,-0.001,-0.008,0.021,0.033,-0.42,2.72,98.3,985.0,30.0,11.03,52.1
2019-05-15 20:00:00,0.017,0.010,0.044,0.038,-0.20,1.96,145.4,988.6,30.0,9.59,56.2
2019-05-15 22:00:00,0.021,0.013,0.049,0.040,-0.01,2.06,71.3,990.8,30.0,9.27,55.5
2019-05-16 00:00:00,0.007,-0.001,0.037,0.043,0.25,2.09,71.3,992.3,30.0,8.32,49.9
2019-05-16 02:00:00,0.023,0.015,0.051,0.041,0.25,1.14,219.5,993.6,30.0,7.81,50.9
2019-05-16 04:00:00,0.019,0.011,0.045,0.038,0.37,0.85,220.3,995.0,30.0,6.88,55.8
2019-05-16 06:00:00,0.010,0.003,0.035,0.036,0.36,0.75,72.5,996.9,30.0,7.32,54.5
2019-05-16 08:00:00,0.007,0.000,0.033,0.037,-0.05,2.13,73.2,997.9,30.1,12.87,37.6
2019-05-16 10:00:00,0.009,0.001,0.038,0.041,-0.51,2.59,81.0,998.4,30.1,16.84,28.9
2019-05-16 12:00:00,0.005,-0.004,0.035,0.043,-0.80,2.67,80.2,998.0,30.1,20.71,21.9
2019-05-16 14:00:00,0.015,0.006,0.047,0.045,-0.46,2.26,51.3,997.4,30.1,22.50,19.8
2019-05-16 16:00:00,0.020,0.011,0.053,0.047,0.23,2.35,75.0,997.3,30.1,20.58,21.0
2019-05-16 18:00:00,0.029,0.020,0.061,0.045,0.35,1.49,53.3,998.4,30.1,17.52,25.5
2019-05-16 20:00:00,0.019,0.010,0.049,0.043,0.57,1.28,52.8,999.9,30.1,15.14,29.0
2019-05-16 22:00:00,0.018,0.009,0.047,0.042,0.76,1.20,61.2,1001.3,30.1,13.54,30.9
2019-05-17 00:00:00,0.023,0.014,0.053,0.042,1.02,1.31,51.2,1002.1,30.1,12.71,34.6
2019-05-17 02:00:00,0.024,0.016,0.050,0.037,1.06,0.56,336.1,1002.3,30.0,10.69,41.3
2019-05-17 04:00:00,0.014,0.008,0.033,0.028,1.40,0.59,2.8,1002.9,30.0,7.75,54.0
2019-05-17 06:00:00,0.006,0.000,0.024,0.026,1.43,0.85,58.3,1004.3,30.0,7.40,57.4
2019-05-17 08:00:00,0.000,-0.007,0.023,0.035,0.62,1.11,84.2,1005.6,30.1,16.22,33.6
2019-05-17 10:00:00,0.005,-0.003,0.033,0.041,-0.09,0.78,155.2,1005.4,30.1,22.46,22.2
2019-05-17 12:00:00,0.006,-0.003,0.036,0.043,-0.29,0.72,149.5,1004.8,30.1,25.32,18.3
2019-05-17 14:00:00,0.008,-0.001,0.039,0.044,-0.15,1.54,9.9,1004.2,30.1,26.09,17.0
2019-05-17 16:00:00,0.016,0.007,0.048,0.045,-0.17,1.22,49.7,1003.6,30.1,25.19,17.9
2019-05-17 18:00:00,0.032,0.024,0.059,0.038,0.44,0.60,292.8,1004.0,30.1,19.58,26.4
2019-05-17 20:00:00,0.031,0.023,0.055,0.036,1.44,1.04,113.0,1005.4,30.1,14.81,40.1
2019-05-17 22:00:00,0.022,0.014,0.047,0.036,1.64,0.98,93.3,1006.8,30.0,12.27,46.0
2019-05-18 00:00:00,0.022,0.014,0.048,0.037,1.32,0.63,183.4,1006.9,30.0,11.57,46.7
2019-05-18 02:00:00,0.022,0.015,0.048,0.037,1.43,1.02,224.9,1006.4,30.0,11.69,49.5
2019-05-18 04:00:00,0.032,0.024,0.058,0.038,1.27,0.86,201.5,1005.7,30.0,11.48,51.8
2019-05-18 06:00:00,0.014,0.005,0.042,0.041,1.11,1.15,167.9,1005.6,30.1,12.42,48.4
2019-05-18 08:00:00,0.026,0.017,0.057,0.044,1.10,1.75,216.3,1005.1,30.1,14.10,41.3
2019-05-18 10:00:00,0.062,0.053,0.092,0.043,1.26,1.76,232.0,1004.6,30.1,14.47,51.8
2019-05-18 12:00:00,0.048,0.040,0.076,0.039,1.49,1.21,174.0,1003.4,30.1,14.06,63.9
2019-05-18 14:00:00,0.044,0.037,0.071,0.037,1.23,1.40,127.4,1001.4,30.1,14.65,66.9
2019-05-18 16:00:00,0.038,0.031,0.063,0.035,1.01,1.24,142.8,999.2,30.1,15.01,71.3
2019-05-18 18:00:00,0.032,0.026,0.056,0.034,1.75,0.90,124.2,997.5,30.1,16.12,72.3
2019-05-18 20:00:00,0.030,0.024,0.053,0.033,2.76,0.88,118.2,996.4,30.1,16.29,74.8
2019-05-18 22:00:00,0.025,0.019,0.047,0.030,3.27,0.76,78.6,995.8,30.1,15.59,76.7
2019-05-19 00:00:00,0.003,-0.001,0.016,0.019,2.62,0.64,45.2,995.0,30.0,13.71,78.5
2019-05-19 02:00:00,-0.006,-0.009,0.000,0.013,2.18,0.74,42.0,994.0,30.1,13.10,79.5
2019-05-19 04:00:00,0.006,0.003,0.018,0.018,1.43,0.58,242.9,993.7,30.1,14.97,79.6
2019-05-19 06:00:00,0.022,0.017,0.040,0.027,1.32,0.81,198.3,993.7,30.1,17.87,76.1
2019-05-19 08:00:00,0.022,0.017,0.041,0.027,1.11,0.81,247.1,993.5,30.1,20.00,71.4
2019-05-19 10:00:00,0.029,0.023,0.048,0.027,0.84,0.95,205.7,993.5,30.1,24.09,62.6
2019-05-19 12:00:00,0.048,0.040,0.073,0.036,0.15,2.22,240.1,991.9,30.1,28.21,52.0
2019-05-19 14:00:00,0.055,0.048,0.083,0.039,1.90,2.05,216.6,991.1,30.1,29.17,50.4
2019-05-19 16:00:00,0.058,0.050,0.086,0.039,2.40,1.04,174.1,990.7,30.1,28.45,52.8
2019-05-19 18:00:00,0.044,0.037,0.068,0.035,2.53,1.69,118.0,991.1,30.1,25.69,61.6
2019-05-19 20:00:00,0.026,0.020,0.046,0.029,2.76,1.92,143.8,991.6,30.1,23.78,71.0
2019-05-19 22:00:00,0.022,0.017,0.041,0.028,2.11,1.77,108.4,991.0,30.1,21.97,78.8
2019-05-20 00:00:00,0.019,0.013,0.037,0.026,2.25,1.72,141.8,990.6,30.1,22.06,79.9
2019-05-20 02:00:00,0.021,0.016,0.040,0.026,1.39,1.09,127.6,990.7,30.1,21.74,79.3
2019-05-20 04:00:00,0.026,0.020,0.045,0.027,1.38,0.89,96.8,991.0,30.1,21.80,77.8
2019-05-20 06:00:00,0.029,0.023,0.048,0.028,1.81,1.10,185.3,991.6,30.1,21.84,77.5
2019-05-20 08:00:00,0.027,0.022,0.046,0.027,1.26,0.76,150.5,992.2,30.1,20.95,81.5
2019-05-20 10:00:00,0.032,0.026,0.053,0.029,1.63,1.57,143.8,992.6,30.1,21.78,80.4
2019-05-20 12:00:00,0.038,0.032,0.060,0.031,1.72,1.77,134.7,992.7,30.1,22.57,76.1
2019-05-20 14:00:00,0.050,0.043,0.074,0.035,1.77,2.08,110.2,992.3,30.1,22.16,76.1
2019-05-20 16:00:00,0.060,0.053,0.086,0.037,1.99,2.26,124.0,992.9,30.1,22.01,70.1
2019-05-20 18:00:00,0.058,0.051,0.084,0.036,2.12,1.82,108.2,993.9,30.1,20.51,69.5
2019-05-20 20:00:00,0.054,0.047,0.080,0.036,2.25,1.35,124.4,995.5,30.1,18.70,70.3
2019-05-20 22:00:00,0.051,0.044,0.076,0.035,2.05,1.03,98.7,996.1,30.1,17.73,68.4
2019-05-21 00:00:00,0.035,0.029,0.056,0.029,1.99,0.63,101.4,996.6,30.1,17.21,72.6
2019-05-21 02:00:00,0.028,0.022,0.046,0.027,2.03,0.58,92.7,996.9,30.1,15.95,77.0
2019-05-21 04:00:00,0.014,0.010,0.028,0.020,1.85,0.23,134.7,997.4,30.1,16.00,77.1
2019-05-21 06:00:00,0.033,0.028,0.053,0.029,1.91,0.60,148.1,998.6,30.1,16.96,75.4
2019-05-21 08:00:00,0.046,0.040,0.070,0.034,1.47,1.13,219.3,999.1,30.1,19.73,66.0
2019-05-21 10:00:00,0.054,0.046,0.080,0.037,1.11,0.88,159.9,1000.2,30.1,20.41,63.1
2019-05-21 12:00:00,0.059,0.051,0.086,0.039,1.03,1.26,143.0,1000.8,30.1,20.05,65.4
2019-05-21 14:00:00,0.059,0.051,0.085,0.038,0.63,1.24,141.8,1000.8,30.1,20.95,64.1
2019-05-21 16:00:00,0.057,0.049,0.083,0.038,0.11,1.15,197.4,1001.1,30.1,21.27,61.9
2019-05-21 18:00:00,0.051,0.044,0.077,0.036,0.73,0.79,120.7,1002.2,30.1,19.03,65.5
2019-05-21 20:00:00,0.015,0.011,0.030,0.022,1.00,0.44,341.0,1003.3,30.1,15.99,74.0
2019-05-21 22:00:00,-0.002,-0.006,0.008,0.016,1.28,0.52,6.7,1003.5,30.0,13.93,78.4
2019-05-22 00:00:00,-0.006,-0.009,-0.002,0.012,1.24,0.47,23.1,1003.9,30.1,13.60,78.4
2019-05-22 02:00:00,-0.007,-0.010,-0.005,0.011,1.38,0.84,47.9,1003.1,30.0,13.63,78.9
2019-05-22 04:00:00,-0.007,-0.009,-0.007,0.010,1.25,1.04,46.9,1002.5,30.0,12.85,81.0
2019-05-22 06:00:00,-0.002,-0.004,0.006,0.014,1.36,1.36,50.0,1003.1,30.1,14.28,78.6
2019-05-22 08:00:00,0.012,0.008,0.026,0.020,1.25,1.33,54.5,1002.9,30.1,18.18,68.1
2019-05-22 10:00:00,0.022,0.017,0.039,0.024,0.71,2.13,47.9,1001.8,30.1,21.52,58.2
2019-05-22 12:00:00,0.035,0.029,0.055,0.029,0.35,2.32,48.4,1000.4,30.1,23.37,51.7
2019-05-22 14:00:00,0.044,0.038,0.067,0.033,0.32,1.68,55.4,999.1,30.1,23.29,53.3
2019-05-22 16:00:00,0.037,0.031,0.058,0.030,0.87,0.66,34.2,999.2,30.1,22.63,58.8
2019-05-22 18:00:00,0.030,0.025,0.050,0.028,1.36,0.31,285.6,1000.3,30.1,19.29,76.0
2019-05-22 20:00:00,0.036,0.030,0.058,0.030,1.10,0.31,32.2,1000.4,30.1,18.18,77.4
2019-05-22 22:00:00,0.034,0.028,0.054,0.029,1.25,0.87,51.4,1000.3,30.1,17.51,79.9
